index,topic,level_1,level_2,.hpp,struct,msg_type,topic_num
10543,TBD,plan_sss_debug_msgs,msg,state_space_sample_trj_visualize,StateSpaceSampleTrjVisualize,plan_sss_debug_msgs/msg/StateSpaceSampleTrjVisualize,1
10544,TBD,plan_sss_debug_msgs,msg,state_space_sample_lc_efficiency_condition,StateSpaceSampleLcEfficiencyCondition,plan_sss_debug_msgs/msg/StateSpaceSampleLcEfficiencyCondition,0
10545,TBD,plan_sss_debug_msgs,msg,state_space_sample_lc_normal_condition,StateSpaceSampleLcNormalCondition,plan_sss_debug_msgs/msg/StateSpaceSampleLcNormalCondition,0
10546,TBD,plan_sss_debug_msgs,msg,state_space_sample_obj_trj,StateSpaceSampleObjTrj,plan_sss_debug_msgs/msg/StateSpaceSampleObjTrj,0
10547,TBD,plan_sss_debug_msgs,msg,state_space_sample_obj_pos_point,StateSpaceSampleObjPosPoint,plan_sss_debug_msgs/msg/StateSpaceSampleObjPosPoint,0
10548,TBD,plan_sss_debug_msgs,msg,state_space_sample_lc_wait_condition,StateSpaceSampleLcWaitCondition,plan_sss_debug_msgs/msg/StateSpaceSampleLcWaitCondition,0
10549,TBD,plan_sss_debug_msgs,msg,state_space_sample_lanes,StateSpaceSampleLanes,plan_sss_debug_msgs/msg/StateSpaceSampleLanes,0
10550,TBD,plan_sss_debug_msgs,msg,state_space_sample_tp_info,StateSpaceSampleTPInfo,plan_sss_debug_msgs/msg/StateSpaceSampleTPInfo,0
10551,TBD,plan_sss_debug_msgs,msg,state_space_sample_lc_overtake_condition,StateSpaceSampleLcOvertakeCondition,plan_sss_debug_msgs/msg/StateSpaceSampleLcOvertakeCondition,0
10552,TBD,plan_sss_debug_msgs,msg,state_space_sample_obj_pos,StateSpaceSampleObjPos,plan_sss_debug_msgs/msg/StateSpaceSampleObjPos,0
10553,TBD,plan_sss_debug_msgs,msg,plan_costs_lon,PlanCostsLon,plan_sss_debug_msgs/msg/PlanCostsLon,0
10554,TBD,plan_sss_debug_msgs,msg,target_interval,TargetInterval,plan_sss_debug_msgs/msg/TargetInterval,0
10555,TBD,plan_sss_debug_msgs,msg,state_space_sample_costs_lat,StateSpaceSampleCostsLat,plan_sss_debug_msgs/msg/StateSpaceSampleCostsLat,0
10556,TBD,plan_sss_debug_msgs,msg,state_space_sample_state3_d,StateSpaceSampleState3D,plan_sss_debug_msgs/msg/StateSpaceSampleState3D,0
10557,TBD,plan_sss_debug_msgs,msg,state_space_sample_weight_lat,StateSpaceSampleWeightLat,plan_sss_debug_msgs/msg/StateSpaceSampleWeightLat,0
10558,TBD,plan_sss_debug_msgs,msg,state_space_sample_obj_trj_point,StateSpaceSampleObjTrjPoint,plan_sss_debug_msgs/msg/StateSpaceSampleObjTrjPoint,0
10559,TBD,plan_sss_debug_msgs,msg,trajectory_lon,TrajectoryLon,plan_sss_debug_msgs/msg/TrajectoryLon,0
10560,TBD,plan_sss_debug_msgs,msg,state_space_sample_box2_d,StateSpaceSampleBox2D,plan_sss_debug_msgs/msg/StateSpaceSampleBox2D,0
10561,TBD,plan_sss_debug_msgs,msg,state_space_sample_points_info,StateSpaceSamplePointsInfo,plan_sss_debug_msgs/msg/StateSpaceSamplePointsInfo,0
10562,TBD,plan_sss_debug_msgs,msg,trajectory_array_lat,TrajectoryArrayLat,plan_sss_debug_msgs/msg/TrajectoryArrayLat,0
10563,TBD,plan_sss_debug_msgs,msg,state_space_sample_obj,StateSpaceSampleObj,plan_sss_debug_msgs/msg/StateSpaceSampleObj,0
10564,TBD,plan_sss_debug_msgs,msg,state_space_sample_state2_d,StateSpaceSampleState2D,plan_sss_debug_msgs/msg/StateSpaceSampleState2D,0
10565,TBD,occupancy_perception_msgs,msg,parking_occ,ParkingOcc,occupancy_perception_msgs/msg/ParkingOcc,1
10566,TBD,lidar_perception_msgs,msg,lidar_tracking_cuboid,LidarTrackingCuboid,lidar_perception_msgs/msg/LidarTrackingCuboid,0
10567,TBD,lidar_perception_msgs,msg,lidar_points,LidarPoints,lidar_perception_msgs/msg/LidarPoints,0
10568,TBD,lidar_perception_msgs,msg,lidar_tracking_objects,LidarTrackingObjects,lidar_perception_msgs/msg/LidarTrackingObjects,0
10569,TBD,lidar_perception_msgs,msg,lidar_perception_internal,LidarPerceptionInternal,lidar_perception_msgs/msg/LidarPerceptionInternal,0
10570,TBD,lidar_perception_msgs,msg,ground_warning_info,GroundWarningInfo,lidar_perception_msgs/msg/GroundWarningInfo,0
10571,TBD,lidar_perception_msgs,msg,lidar_point,LidarPoint,lidar_perception_msgs/msg/LidarPoint,0
10572,TBD,lidar_perception_msgs,msg,occ_voxel_vis,OccVoxelVis,lidar_perception_msgs/msg/OccVoxelVis,1
10573,TBD,lidar_perception_msgs,msg,lidar_cuboid,LidarCuboid,lidar_perception_msgs/msg/LidarCuboid,0
10574,TBD,sit_message,msg,st_rollout,STRollout,sit_message/msg/STRollout,0
10575,TBD,sit_message,msg,agent_snapshot_blocking_info,AgentSnapshotBlockingInfo,sit_message/msg/AgentSnapshotBlockingInfo,0
10576,TBD,sit_message,msg,situation_analysis,SituationAnalysis,sit_message/msg/SituationAnalysis,1
10577,TBD,sit_message,msg,st_obstacle_trajectory_constraint_decisions,STObstacleTrajectoryConstraintDecisions,sit_message/msg/STObstacleTrajectoryConstraintDecisions,0
10578,TBD,sit_message,msg,agent_snapshot_in_lane_state,AgentSnapshotInLaneState,sit_message/msg/AgentSnapshotInLaneState,0
10579,TBD,sit_message,msg,poly_cubic_seg,PolyCubicSeg,sit_message/msg/PolyCubicSeg,0
10580,TBD,sit_message,msg,st_constraints,STConstraints,sit_message/msg/STConstraints,0
10581,TBD,sit_message,msg,lc_risk_obj_info,LcRiskObjInfo,sit_message/msg/LcRiskObjInfo,0
10582,TBD,sit_message,msg,st_constraint_generator_debug,STConstraintGeneratorDebug,sit_message/msg/STConstraintGeneratorDebug,0
10583,TBD,sit_message,msg,spatial_range,SpatialRange,sit_message/msg/SpatialRange,0
10584,TBD,sit_message,msg,debug_data,DebugData,sit_message/msg/DebugData,0
10585,TBD,sit_message,msg,lc_spd_adjust_to_planning,LcSpdAdjustToPlanning,sit_message/msg/LcSpdAdjustToPlanning,0
10586,TBD,sit_message,msg,selected_opportunity_info,SelectedOpportunityInfo,sit_message/msg/SelectedOpportunityInfo,0
10587,TBD,sit_message,msg,stamped_agent_snapshot_in_lane_state,StampedAgentSnapshotInLaneState,sit_message/msg/StampedAgentSnapshotInLaneState,0
10588,TBD,sit_message,msg,st_stopping_constraint,STStoppingConstraint,sit_message/msg/STStoppingConstraint,0
10589,TBD,sit_message,msg,traffic_light_info,TrafficLightInfo,sit_message/msg/TrafficLightInfo,0
10590,TBD,sit_message,msg,agent_snapshot_pass_info,AgentSnapshotPassInfo,sit_message/msg/AgentSnapshotPassInfo,0
10591,TBD,sit_message,msg,speed_limit_info,SpeedLimitInfo,sit_message/msg/SpeedLimitInfo,0
10592,TBD,sit_message,msg,availability_object_info,AvailabilityObjectInfo,sit_message/msg/AvailabilityObjectInfo,0
10593,TBD,sit_message,msg,poly_linear_seg,PolyLinearSeg,sit_message/msg/PolyLinearSeg,0
10594,TBD,sit_message,msg,intersection_info,IntersectionInfo,sit_message/msg/IntersectionInfo,0
10595,TBD,sit_message,msg,st_costing_engine_debug,STCostingEngineDebug,sit_message/msg/STCostingEngineDebug,0
10596,TBD,sit_message,msg,corner_point,CornerPoint,sit_message/msg/CornerPoint,0
10597,TBD,sit_message,msg,dynamic_state,DynamicState,sit_message/msg/DynamicState,0
10598,TBD,sit_message,msg,sit_hmi_es37,SitHmiEs37,sit_message/msg/SitHmiEs37,0
10599,TBD,sit_message,msg,st_agent_snapshots_decision,STAgentSnapshotsDecision,sit_message/msg/STAgentSnapshotsDecision,0
10600,TBD,sit_message,msg,trajectory,Trajectory,sit_message/msg/Trajectory,0
10601,TBD,sit_message,msg,availability_debug_signals,AvailabilityDebugSignals,sit_message/msg/AvailabilityDebugSignals,0
10602,TBD,sit_message,msg,agent_in_lane_states,AgentInLaneStates,sit_message/msg/AgentInLaneStates,0
10603,TBD,sit_message,msg,static_obstacle_lane_association,StaticObstacleLaneAssociation,sit_message/msg/StaticObstacleLaneAssociation,0
10604,TBD,sit_message,msg,sit_road_edge_segment,SitRoadEdgeSegment,sit_message/msg/SitRoadEdgeSegment,0
10605,TBD,sit_message,msg,nudge_object_debug_info,NudgeObjectDebugInfo,sit_message/msg/NudgeObjectDebugInfo,0
10606,TBD,sit_message,msg,necessity_debug_signals,NecessityDebugSignals,sit_message/msg/NecessityDebugSignals,0
10607,TBD,sit_message,msg,nudge_debug_signals,NudgeDebugSignals,sit_message/msg/NudgeDebugSignals,0
10608,TBD,sit_message,msg,corridor,Corridor,sit_message/msg/Corridor,0
10609,TBD,sit_message,msg,future_object_lane_index,FutureObjectLaneIndex,sit_message/msg/FutureObjectLaneIndex,0
10610,TBD,sit_message,msg,availability_each_sudoku_info,AvailabilityEachSudokuInfo,sit_message/msg/AvailabilityEachSudokuInfo,0
10611,TBD,sit_message,msg,st_roll_cost_debug,STRollCostDebug,sit_message/msg/STRollCostDebug,0
10612,TBD,sit_message,msg,future_object_time_index,FutureObjectTimeIndex,sit_message/msg/FutureObjectTimeIndex,0
10613,TBD,sit_message,msg,arbitrator_debug_signals,ArbitratorDebugSignals,sit_message/msg/ArbitratorDebugSignals,0
10614,TBD,sit_message,msg,sb_range,SBRange,sit_message/msg/SBRange,0
10615,TBD,sit_message,msg,st_obstacle_region,STObstacleRegion,sit_message/msg/STObstacleRegion,0
10616,TBD,sit_message,msg,agent_snapshot_pose,AgentSnapshotPose,sit_message/msg/AgentSnapshotPose,0
10617,TBD,sit_message,msg,st_speed_constraint,STSpeedConstraint,sit_message/msg/STSpeedConstraint,0
10618,TBD,sit_message,msg,st_obstacle_contiguous_regions,STObstacleContiguousRegions,sit_message/msg/STObstacleContiguousRegions,0
10619,TBD,sit_message,msg,necessity_ramp_merge_info,NecessityRampMergeInfo,sit_message/msg/NecessityRampMergeInfo,0
10620,TBD,sit_message,msg,necessity_suppression_info,NecessitySuppressionInfo,sit_message/msg/NecessitySuppressionInfo,0
10621,TBD,sit_message,msg,st_region,STRegion,sit_message/msg/STRegion,0
10622,TBD,sit_message,msg,st_lateral_sampler_debug,STLateralSamplerDebug,sit_message/msg/STLateralSamplerDebug,0
10623,TBD,sit_message,msg,lc_opportunity_info,LcOpportunityInfo,sit_message/msg/LcOpportunityInfo,0
10624,TBD,sit_message,msg,st_decision_extractor_debug,STDecisionExtractorDebug,sit_message/msg/STDecisionExtractorDebug,0
10625,TBD,sit_message,msg,acc_object_debug_info,ACCObjectDebugInfo,sit_message/msg/ACCObjectDebugInfo,0
10626,TBD,sit_message,msg,sit_hmi,SitHmi,sit_message/msg/SitHmi,0
10627,TBD,sit_message,msg,st_sampling_debug,STSamplingDebug,sit_message/msg/STSamplingDebug,0
10628,TBD,sit_message,msg,sb_corridor,SBCorridor,sit_message/msg/SBCorridor,0
10629,TBD,sit_message,msg,acc_objects,ACCObjects,sit_message/msg/ACCObjects,0
10630,TBD,sit_message,msg,future_object_info,FutureObjectInfo,sit_message/msg/FutureObjectInfo,0
10631,TBD,sit_message,msg,availability_object_array,AvailabilityObjectArray,sit_message/msg/AvailabilityObjectArray,0
10632,TBD,sit_message,msg,object_selection_debug_signals,ObjectSelectionDebugSignals,sit_message/msg/ObjectSelectionDebugSignals,0
10633,TBD,sit_message,msg,agent_trajectory_in_lane_states,AgentTrajectoryInLaneStates,sit_message/msg/AgentTrajectoryInLaneStates,0
10634,TBD,sit_message,msg,availability_sudoku_row,AvailabilitySudokuRow,sit_message/msg/AvailabilitySudokuRow,0
10635,TBD,sit_message,msg,lc_spd_adjust_info,LcSpdAdjustInfo,sit_message/msg/LcSpdAdjustInfo,0
10636,TBD,sit_message,msg,agent_ingestor,AgentIngestor,sit_message/msg/AgentIngestor,0
10637,TBD,sit_message,msg,sit_scenario_classification,SitScenarioClassification,sit_message/msg/SitScenarioClassification,0
10638,TBD,sit_message,msg,st_collision_segment,STCollisionSegment,sit_message/msg/STCollisionSegment,0
10639,TBD,sit_message,msg,static_border,StaticBorder,sit_message/msg/StaticBorder,0
10640,TBD,sit_message,msg,dynamic_border,DynamicBorder,sit_message/msg/DynamicBorder,0
10641,TBD,sit_message,msg,sit_to_dc_data,SitToDcData,sit_message/msg/SitToDcData,1
10642,TBD,sit_message,msg,potential_cutin_info,PotentialCutinInfo,sit_message/msg/PotentialCutinInfo,0
10643,TBD,sit_message,msg,st_vehicle_params_debug,STVehicleParamsDebug,sit_message/msg/STVehicleParamsDebug,0
10644,TBD,sit_message,msg,road_edge_to_planning,RoadEdgeToPlanning,sit_message/msg/RoadEdgeToPlanning,0
10645,TBD,sit_message,msg,multi_dynamic_border,MultiDynamicBorder,sit_message/msg/MultiDynamicBorder,0
10646,TBD,sit_message,msg,point7_d,Point7D,sit_message/msg/Point7D,0
10647,TBD,sit_message,msg,availability_lc_graph_obj_info,AvailabilityLcGraphObjInfo,sit_message/msg/AvailabilityLcGraphObjInfo,0
10648,TBD,sit_message,msg,st_rollout_generator_debug,STRolloutGeneratorDebug,sit_message/msg/STRolloutGeneratorDebug,0
10649,TBD,sit_message,msg,st_obstacle_constraint_decisions,STObstacleConstraintDecisions,sit_message/msg/STObstacleConstraintDecisions,0
10650,TBD,sit_message,msg,poly_quadratic_seg,PolyQuadraticSeg,sit_message/msg/PolyQuadraticSeg,0
10651,TBD,sit_message,msg,ramp_merge_info,RampMergeInfo,sit_message/msg/RampMergeInfo,0
10652,TBD,sit_message,msg,static_border_seg,StaticBorderSeg,sit_message/msg/StaticBorderSeg,0
10653,TBD,sit_message,msg,behavior,Behavior,sit_message/msg/Behavior,0
10654,TBD,sit_message,msg,st_contiguous_regions_buffer,STContiguousRegionsBuffer,sit_message/msg/STContiguousRegionsBuffer,0
10655,TBD,sit_message,msg,segment2_d,Segment2D,sit_message/msg/Segment2D,0
10656,TBD,sit_message,msg,quintic_coef,QuinticCoef,sit_message/msg/QuinticCoef,0
10657,TBD,sit_message,msg,static_obstacle_info,StaticObstacleInfo,sit_message/msg/StaticObstacleInfo,0
10658,TBD,sit_message,msg,agent_snapshot_in_lane_param,AgentSnapshotInLaneParam,sit_message/msg/AgentSnapshotInLaneParam,0
10659,TBD,sit_message,msg,center_line_point,CenterLinePoint,sit_message/msg/CenterLinePoint,0
10660,TBD,sit_message,msg,ego_in_lane_params,EgoInLaneParams,sit_message/msg/EgoInLaneParams,0
10661,TBD,sit_message,msg,segment_point2_d,SegmentPoint2D,sit_message/msg/SegmentPoint2D,0
10662,TBD,sit_message,msg,sit_debug_data,SitDebugData,sit_message/msg/SitDebugData,1
10663,TBD,sit_message,msg,st_obstacle_constraint,STObstacleConstraint,sit_message/msg/STObstacleConstraint,0
10664,TBD,sit_message,msg,sit_scenario_classification_data,SitScenarioClassificationData,sit_message/msg/SitScenarioClassificationData,0
10665,TBD,plan_algo_msgs,msg,planning2_cus_data,Planning2CusData,plan_algo_msgs/msg/Planning2CusData,1
10666,TBD,plan_algo_msgs,msg,planning_trajectory,PlanningTrajectory,plan_algo_msgs/msg/PlanningTrajectory,0
10667,TBD,plan_algo_msgs,msg,pl_trajectory_point,PLTrajectoryPoint,plan_algo_msgs/msg/PLTrajectoryPoint,0
10668,TBD,plan_algo_msgs,msg,plan_scenario_classification,PlanScenarioClassification,plan_algo_msgs/msg/PlanScenarioClassification,0
10669,TBD,plan_algo_msgs,msg,planning_data,PlanningData,plan_algo_msgs/msg/PlanningData,1
10670,TBD,plan_algo_msgs,msg,transform_path_points,TransformPathPoints,plan_algo_msgs/msg/TransformPathPoints,0
10671,TBD,plan_algo_msgs,msg,plan_scenario_classification_data,PlanScenarioClassificationData,plan_algo_msgs/msg/PlanScenarioClassificationData,0
10672,TBD,plan_algo_msgs,msg,planning_cipv_info,PlanningCipvInfo,plan_algo_msgs/msg/PlanningCipvInfo,0
10673,TBD,plan_algo_msgs,msg,trajectory_quintic,TrajectoryQuintic,plan_algo_msgs/msg/TrajectoryQuintic,0
10674,TBD,parking_occupancy_map_msgs,msg,occ_grid,OccGrid,parking_occupancy_map_msgs/msg/OccGrid,0
10675,TBD,parking_occupancy_map_msgs,msg,occ_meta_data,OccMetaData,parking_occupancy_map_msgs/msg/OccMetaData,0
10676,TBD,sensor_abstraction_msgs,msg,sensor_state,SensorState,sensor_abstraction_msgs/msg/SensorState,0
10677,TBD,sensor_abstraction_msgs,msg,radar_object_array,RadarObjectArray,sensor_abstraction_msgs/msg/RadarObjectArray,5
10678,TBD,sensor_abstraction_msgs,msg,tsr_pos,TSRPos,sensor_abstraction_msgs/msg/TSRPos,0
10679,TBD,sensor_abstraction_msgs,msg,radar_location,RadarLocation,sensor_abstraction_msgs/msg/RadarLocation,0
10680,TBD,sensor_abstraction_msgs,msg,radar_func_req,RadarFuncReq,sensor_abstraction_msgs/msg/RadarFuncReq,0
10681,TBD,sensor_abstraction_msgs,msg,radar_location_array,RadarLocationArray,sensor_abstraction_msgs/msg/RadarLocationArray,1
10682,TBD,sensor_abstraction_msgs,msg,tsr_info,TSRInfo,sensor_abstraction_msgs/msg/TSRInfo,0
10683,TBD,sensor_abstraction_msgs,msg,uss_raw,UssRaw,sensor_abstraction_msgs/msg/UssRaw,0
10684,TBD,sensor_abstraction_msgs,msg,tsr,TSR,sensor_abstraction_msgs/msg/TSR,0
10685,TBD,sensor_abstraction_msgs,msg,radar_object,RadarObject,sensor_abstraction_msgs/msg/RadarObject,0
10686,TBD,em_msgs,msg,lane,Lane,em_msgs/msg/Lane,0
10687,TBD,em_msgs,msg,em_data4_dl_pred,EmData4DLPred,em_msgs/msg/EmData4DLPred,1
10688,TBD,em_msgs,msg,em_dbg_lmf_data,EmDbgLmfData,em_msgs/msg/EmDbgLmfData,0
10689,TBD,em_msgs,msg,em_agent_data4_dl_pred,EmAgentData4DLPred,em_msgs/msg/EmAgentData4DLPred,0
10690,TBD,em_msgs,msg,ref_line_seg_special_situation,RefLineSegSpecialSituation,em_msgs/msg/RefLineSegSpecialSituation,0
10691,TBD,em_msgs,msg,lane_data,LaneData,em_msgs/msg/LaneData,0
10692,TBD,em_msgs,msg,em_road_edge,EmRoadEdge,em_msgs/msg/EmRoadEdge,0
10693,TBD,em_msgs,msg,em_follow_veh_dbg,EmFollowVehDbg,em_msgs/msg/EmFollowVehDbg,0
10694,TBD,em_msgs,msg,navi_guide_info,NaviGuideInfo,em_msgs/msg/NaviGuideInfo,0
10695,TBD,em_msgs,msg,em_speed_bump,EmSpeedBump,em_msgs/msg/EmSpeedBump,0
10696,TBD,em_msgs,msg,em_slam_localization_preview,EmSlamLocalizationPreview,em_msgs/msg/EmSlamLocalizationPreview,0
10697,TBD,em_msgs,msg,ref_line_seg_lane_width,RefLineSegLaneWidth,em_msgs/msg/RefLineSegLaneWidth,0
10698,TBD,em_msgs,msg,em_pole,EmPole,em_msgs/msg/EmPole,0
10699,TBD,em_msgs,msg,guide_action,GuideAction,em_msgs/msg/GuideAction,0
10700,TBD,em_msgs,msg,em_dbg_led_veh,EmDbgLedVeh,em_msgs/msg/EmDbgLedVeh,0
10701,TBD,em_msgs,msg,em_lane_boundary4_dl_pred,EmLaneBoundary4DLPred,em_msgs/msg/EmLaneBoundary4DLPred,0
10702,TBD,em_msgs,msg,em_cone_cluster,EmConeCluster,em_msgs/msg/EmConeCluster,0
10703,TBD,em_msgs,msg,boundary_non_overlap_seg,BoundaryNonOverlapSeg,em_msgs/msg/BoundaryNonOverlapSeg,0
10704,TBD,em_msgs,msg,em_fused_slot,EmFusedSlot,em_msgs/msg/EmFusedSlot,0
10705,TBD,em_msgs,msg,em_intersection_data,EmIntersectionData,em_msgs/msg/EmIntersectionData,0
10706,TBD,em_msgs,msg,ref_line_seg_lane_type,RefLineSegLaneType,em_msgs/msg/RefLineSegLaneType,0
10707,TBD,em_msgs,msg,em_dbg_pre_pro_objs,EmDbgPreProObjs,em_msgs/msg/EmDbgPreProObjs,0
10708,TBD,em_msgs,msg,em_other_static_object,EmOtherStaticObject,em_msgs/msg/EmOtherStaticObject,0
10709,TBD,em_msgs,msg,em_diag_info,EmDiagInfo,em_msgs/msg/EmDiagInfo,0
10710,TBD,em_msgs,msg,em_dbg_map,EmDbgMap,em_msgs/msg/EmDbgMap,0
10711,TBD,em_msgs,msg,em_data,EmData,em_msgs/msg/EmData,3
10712,TBD,em_msgs,msg,lmf_plm,LmfPlm,em_msgs/msg/LmfPlm,0
10713,TBD,em_msgs,msg,lmf_polynom,LmfPolynom,em_msgs/msg/LmfPolynom,0
10714,TBD,em_msgs,msg,ref_line_seg_is_in_intersection,RefLineSegIsInIntersection,em_msgs/msg/RefLineSegIsInIntersection,0
10715,TBD,em_msgs,msg,world_condition,WorldCondition,em_msgs/msg/WorldCondition,1
10716,TBD,em_msgs,msg,em_dbg_otl_filter,EmDbgOtlFilter,em_msgs/msg/EmDbgOtlFilter,0
10717,TBD,em_msgs,msg,em_lane_element4_dl_pred,EmLaneElement4DLPred,em_msgs/msg/EmLaneElement4DLPred,0
10718,TBD,em_msgs,msg,lmf_lane,LmfLane,em_msgs/msg/LmfLane,0
10719,TBD,em_msgs,msg,em_adapter_h_dmap_data,EmAdapterHDmapData,em_msgs/msg/EmAdapterHDmapData,0
10720,TBD,em_msgs,msg,em_dbg_swarm_data,EmDbgSwarmData,em_msgs/msg/EmDbgSwarmData,0
10721,TBD,em_msgs,msg,em_dbg,EmDbg,em_msgs/msg/EmDbg,0
10722,TBD,em_msgs,msg,em_lane_data4_dl_pred,EmLaneData4DLPred,em_msgs/msg/EmLaneData4DLPred,0
10723,TBD,em_msgs,msg,em_dbg_hlmf_data,EmDbgHlmfData,em_msgs/msg/EmDbgHlmfData,0
10724,TBD,em_msgs,msg,scenario_classification,ScenarioClassification,em_msgs/msg/ScenarioClassification,0
10725,TBD,em_msgs,msg,em_prohibition_sign,EmProhibitionSign,em_msgs/msg/EmProhibitionSign,0
10726,TBD,em_msgs,msg,lane_point,LanePoint,em_msgs/msg/LanePoint,0
10727,TBD,em_msgs,msg,lane_boundary_segment,LaneBoundarySegment,em_msgs/msg/LaneBoundarySegment,0
10728,TBD,em_msgs,msg,ref_line_seg_lane_transition_dir,RefLineSegLaneTransitionDir,em_msgs/msg/RefLineSegLaneTransitionDir,0
10729,TBD,em_msgs,msg,ref_line_seg_speed_limit,RefLineSegSpeedLimit,em_msgs/msg/RefLineSegSpeedLimit,0
10730,TBD,em_msgs,msg,em_lane_marking,EmLaneMarking,em_msgs/msg/EmLaneMarking,0
10731,TBD,em_msgs,msg,map_guide_point_data,MapGuidePointData,em_msgs/msg/MapGuidePointData,0
10732,TBD,em_msgs,msg,ref_line_seg_traffic_light,RefLineSegTrafficLight,em_msgs/msg/RefLineSegTrafficLight,0
10733,TBD,em_msgs,msg,em_road_edge_segment,EmRoadEdgeSegment,em_msgs/msg/EmRoadEdgeSegment,0
10734,TBD,em_msgs,msg,map_car_position,MapCarPosition,em_msgs/msg/MapCarPosition,0
10735,TBD,em_msgs,msg,ref_line_point,RefLinePoint,em_msgs/msg/RefLinePoint,0
10736,TBD,em_msgs,msg,road_edge_for_safety,RoadEdgeForSafety,em_msgs/msg/RoadEdgeForSafety,0
10737,TBD,em_msgs,msg,static_object_data,StaticObjectData,em_msgs/msg/StaticObjectData,0
10738,TBD,em_msgs,msg,ref_line_seg_super_elevation,RefLineSegSuperElevation,em_msgs/msg/RefLineSegSuperElevation,0
10739,TBD,em_msgs,msg,point7_f,Point7F,em_msgs/msg/Point7F,0
10740,TBD,em_msgs,msg,em_slam_localization_icm_data,EmSlamLocalizationIcmData,em_msgs/msg/EmSlamLocalizationIcmData,1
10741,TBD,em_msgs,msg,ref_line_seg_is_on_route,RefLineSegIsOnRoute,em_msgs/msg/RefLineSegIsOnRoute,0
10742,TBD,em_msgs,msg,agent_current_pos_proj_on_to_ref_line,AgentCurrentPosProjOnToRefLine,em_msgs/msg/AgentCurrentPosProjOnToRefLine,0
10743,TBD,em_msgs,msg,ref_reset_lane_info,RefResetLaneInfo,em_msgs/msg/RefResetLaneInfo,0
10744,TBD,em_msgs,msg,ref_line_seg_lane_heading,RefLineSegLaneHeading,em_msgs/msg/RefLineSegLaneHeading,0
10745,TBD,em_msgs,msg,em_dbg_per,EmDbgPer,em_msgs/msg/EmDbgPer,0
10746,TBD,em_msgs,msg,em_map_per_similiarity_check_info,EmMapPerSimiliarityCheckInfo,em_msgs/msg/EmMapPerSimiliarityCheckInfo,0
10747,TBD,em_msgs,msg,em_cross_stop_line,EmCrossStopLine,em_msgs/msg/EmCrossStopLine,0
10748,TBD,em_msgs,msg,joint_point_data,JointPointData,em_msgs/msg/JointPointData,0
10749,TBD,em_msgs,msg,em_hpc2_dbg,EmHpc2Dbg,em_msgs/msg/EmHpc2Dbg,1
10750,TBD,em_msgs,msg,ref_line_seg_lane_curvature,RefLineSegLaneCurvature,em_msgs/msg/RefLineSegLaneCurvature,0
10751,TBD,em_msgs,msg,em_slot_vertex,EmSlotVertex,em_msgs/msg/EmSlotVertex,0
10752,TBD,em_msgs,msg,lane_boundary,LaneBoundary,em_msgs/msg/LaneBoundary,0
10753,TBD,em_msgs,msg,em_slam_map_parking_slots,EmSlamMapParkingSlots,em_msgs/msg/EmSlamMapParkingSlots,0
10754,TBD,em_msgs,msg,traffic_agent,TrafficAgent,em_msgs/msg/TrafficAgent,0
10755,TBD,em_msgs,msg,map_guide_point,MapGuidePoint,em_msgs/msg/MapGuidePoint,0
10756,TBD,em_msgs,msg,em_dbg_pre_pro_objs_tras,EmDbgPreProObjsTras,em_msgs/msg/EmDbgPreProObjsTras,0
10757,TBD,em_msgs,msg,em_traffic_light,EmTrafficLight,em_msgs/msg/EmTrafficLight,0
10758,TBD,em_msgs,msg,em_pre_joint_data,EmPreJointData,em_msgs/msg/EmPreJointData,0
10759,TBD,em_msgs,msg,em_dbg_obj_container,EmDbgObjContainer,em_msgs/msg/EmDbgObjContainer,0
10760,TBD,em_msgs,msg,em_cone_collection,EmConeCollection,em_msgs/msg/EmConeCollection,0
10761,TBD,em_msgs,msg,em_dbg_otl_point_container,EmDbgOtlPointContainer,em_msgs/msg/EmDbgOtlPointContainer,0
10762,TBD,em_msgs,msg,ref_line_seg_speed_limit_source,RefLineSegSpeedLimitSource,em_msgs/msg/RefLineSegSpeedLimitSource,0
10763,TBD,em_msgs,msg,em_dgb_etl_data,EmDgbEtlData,em_msgs/msg/EmDgbEtlData,0
10764,TBD,em_msgs,msg,ref_line_coeff,RefLineCoeff,em_msgs/msg/RefLineCoeff,0
10765,TBD,em_msgs,msg,reserve_data,ReserveData,em_msgs/msg/ReserveData,0
10766,TBD,em_msgs,msg,em_ref_line_point4_dl_pred,EmRefLinePoint4DLPred,em_msgs/msg/EmRefLinePoint4DLPred,0
10767,TBD,em_msgs,msg,em_slam_localization_parking_slots,EmSlamLocalizationParkingSlots,em_msgs/msg/EmSlamLocalizationParkingSlots,0
10768,TBD,em_msgs,msg,em_dbg_pre_center_lines,EmDbgPreCenterLines,em_msgs/msg/EmDbgPreCenterLines,0
10769,TBD,em_msgs,msg,em_cone_condition,EmConeCondition,em_msgs/msg/EmConeCondition,0
10770,TBD,em_msgs,msg,em_slam_localization_road_facility,EmSlamLocalizationRoadFacility,em_msgs/msg/EmSlamLocalizationRoadFacility,0
10771,TBD,em_msgs,msg,agent_data,AgentData,em_msgs/msg/AgentData,0
10772,TBD,em_msgs,msg,em_obj_track_corner_point,EmObjTrackCornerPoint,em_msgs/msg/EmObjTrackCornerPoint,0
10773,TBD,em_msgs,msg,em_input_diag,EmInputDiag,em_msgs/msg/EmInputDiag,0
